Pays,nom_standard,nom_sans_accent,nom_standard_majuscule,dep_code,nom_standard
France,Séligné,seligne,SÉLIGNÉ,79,Séligné
France,Sepvret,sepvret,SEPVRET,79,Sepvret
France,Soudan,soudan,SOUDAN,79,Soudan
France,Souvigné,souvigne,SOUVIGNÉ,79,Souvigné
France,Surin,surin,SURIN,79,Surin
France,Le Tallud,le-tallud,LE TALLUD,79,Le Tallud
France,Thénezay,thenezay,THÉNEZAY,79,Thénezay
France,Thouars,thouars,THOUARS,79,Thouars
France,Tourtenay,tourtenay,TOURTENAY,79,Tourtenay
France,Trayes,trayes,TRAYES,79,Trayes
France,Val-du-Mignon,val-du-mignon,VAL-DU-MIGNON,79,Val-du-Mignon
France,Vallans,vallans,VALLANS,79,Vallans
France,Vançais,vancais,VANÇAIS,79,Vançais
France,Le Vanneau-Irleau,le-vanneau-irleau,LE VANNEAU-IRLEAU,79,Le Vanneau-Irleau
France,Vanzay,vanzay,VANZAY,79,Vanzay
France,Vasles,vasles,VASLES,79,Vasles
France,Vausseroux,vausseroux,VAUSSEROUX,79,Vausseroux
France,Vautebis,vautebis,VAUTEBIS,79,Vautebis
France,Vernoux-en-Gâtine,vernoux-en-gatine,VERNOUX-EN-GÂTINE,79,Vernoux-en-Gâtine
France,Vernoux-sur-Boutonne,vernoux-sur-boutonne,VERNOUX-SUR-BOUTONNE,79,Vernoux-sur-Boutonne
France,Verruyes,verruyes,VERRUYES,79,Verruyes
France,Le Vert,le-vert,LE VERT,79,Le Vert
France,Viennay,viennay,VIENNAY,79,Viennay
France,Villefollet,villefollet,VILLEFOLLET,79,Villefollet
France,Villemain,villemain,VILLEMAIN,79,Villemain
France,Villiers-en-Bois,villiers-en-bois,VILLIERS-EN-BOIS,79,Villiers-en-Bois
France,Villiers-en-Plaine,villiers-en-plaine,VILLIERS-EN-PLAINE,79,Villiers-en-Plaine
France,Villiers-sur-Chizé,villiers-sur-chize,VILLIERS-SUR-CHIZÉ,79,Villiers-sur-Chizé
France,Vouhé,vouhe,VOUHÉ,79,Vouhé
France,Vouillé,vouille,VOUILLÉ,79,Vouillé
France,Xaintray,xaintray,XAINTRAY,79,Xaintray
France,Abbeville,abbeville,ABBEVILLE,80,Abbeville
France,Ablaincourt-Pressoir,ablaincourt-pressoir,ABLAINCOURT-PRESSOIR,80,Ablaincourt-Pressoir
France,Acheux-en-Amiénois,acheux-en-amienois,ACHEUX-EN-AMIÉNOIS,80,Acheux-en-Amiénois
France,Acheux-en-Vimeu,acheux-en-vimeu,ACHEUX-EN-VIMEU,80,Acheux-en-Vimeu
France,Agenville,agenville,AGENVILLE,80,Agenville
France,Agenvillers,agenvillers,AGENVILLERS,80,Agenvillers
France,Aigneville,aigneville,AIGNEVILLE,80,Aigneville
France,Ailly-le-Haut-Clocher,ailly-le-haut-clocher,AILLY-LE-HAUT-CLOCHER,80,Ailly-le-Haut-Clocher
France,Ailly-sur-Noye,ailly-sur-noye,AILLY-SUR-NOYE,80,Ailly-sur-Noye
France,Ailly-sur-Somme,ailly-sur-somme,AILLY-SUR-SOMME,80,Ailly-sur-Somme
France,Airaines,airaines,AIRAINES,80,Airaines
France,Aizecourt-le-Bas,aizecourt-le-bas,AIZECOURT-LE-BAS,80,Aizecourt-le-Bas
France,Aizecourt-le-Haut,aizecourt-le-haut,AIZECOURT-LE-HAUT,80,Aizecourt-le-Haut
France,Albert,albert,ALBERT,80,Albert
France,Allaines,allaines,ALLAINES,80,Allaines
France,Allenay,allenay,ALLENAY,80,Allenay
France,Allery,allery,ALLERY,80,Allery
France,Allonville,allonville,ALLONVILLE,80,Allonville
France,Amiens,amiens,AMIENS,80,Amiens
France,Andainville,andainville,ANDAINVILLE,80,Andainville
France,Andechy,andechy,ANDECHY,80,Andechy
France,Argœuves,argoeuves,ARGŒUVES,80,Argœuves
France,Argoules,argoules,ARGOULES,80,Argoules
France,Arguel,arguel,ARGUEL,80,Arguel
France,Armancourt,armancourt,ARMANCOURT,80,Armancourt
France,Arquèves,arqueves,ARQUÈVES,80,Arquèves
France,Arrest,arrest,ARREST,80,Arrest
France,Arry,arry,ARRY,80,Arry
France,Arvillers,arvillers,ARVILLERS,80,Arvillers
France,Assainvillers,assainvillers,ASSAINVILLERS,80,Assainvillers
France,Assevillers,assevillers,ASSEVILLERS,80,Assevillers
France,Athies,athies,ATHIES,80,Athies
France,Aubercourt,aubercourt,AUBERCOURT,80,Aubercourt
France,Aubigny,aubigny,AUBIGNY,80,Aubigny
France,Aubvillers,aubvillers,AUBVILLERS,80,Aubvillers
France,Auchonvillers,auchonvillers,AUCHONVILLERS,80,Auchonvillers
France,Ault,ault,AULT,80,Ault
France,Aumâtre,aumatre,AUMÂTRE,80,Aumâtre
France,Aumont,aumont,AUMONT,80,Aumont
France,Autheux,autheux,AUTHEUX,80,Autheux
France,Authie,authie,AUTHIE,80,Authie
France,Authieule,authieule,AUTHIEULE,80,Authieule
France,Authuille,authuille,AUTHUILLE,80,Authuille
France,Avelesges,avelesges,AVELESGES,80,Avelesges
France,Aveluy,aveluy,AVELUY,80,Aveluy
France,Avesnes-Chaussoy,avesnes-chaussoy,AVESNES-CHAUSSOY,80,Avesnes-Chaussoy
France,Ayencourt,ayencourt,AYENCOURT,80,Ayencourt
France,Bacouel-sur-Selle,bacouel-sur-selle,BACOUEL-SUR-SELLE,80,Bacouel-sur-Selle
France,Bailleul,bailleul,BAILLEUL,80,Bailleul
France,Baizieux,baizieux,BAIZIEUX,80,Baizieux
France,Balâtre,balatre,BALÂTRE,80,Balâtre
France,Barleux,barleux,BARLEUX,80,Barleux
France,Barly,barly,BARLY,80,Barly
France,Bavelincourt,bavelincourt,BAVELINCOURT,80,Bavelincourt
France,Bayencourt,bayencourt,BAYENCOURT,80,Bayencourt
France,Bayonvillers,bayonvillers,BAYONVILLERS,80,Bayonvillers
France,Bazentin,bazentin,BAZENTIN,80,Bazentin
France,Béalcourt,bealcourt,BÉALCOURT,80,Béalcourt
France,Beaucamps-le-Jeune,beaucamps-le-jeune,BEAUCAMPS-LE-JEUNE,80,Beaucamps-le-Jeune
France,Beaucamps-le-Vieux,beaucamps-le-vieux,BEAUCAMPS-LE-VIEUX,80,Beaucamps-le-Vieux
France,Beauchamps,beauchamps,BEAUCHAMPS,80,Beauchamps
France,Beaucourt-en-Santerre,beaucourt-en-santerre,BEAUCOURT-EN-SANTERRE,80,Beaucourt-en-Santerre
France,Beaucourt-sur-l'Ancre,beaucourt-sur-l-ancre,BEAUCOURT-SUR-L'ANCRE,80,Beaucourt-sur-l'Ancre
France,Beaucourt-sur-l'Hallue,beaucourt-sur-l-hallue,BEAUCOURT-SUR-L'HALLUE,80,Beaucourt-sur-l'Hallue
France,Beaufort-en-Santerre,beaufort-en-santerre,BEAUFORT-EN-SANTERRE,80,Beaufort-en-Santerre
France,Beaumetz,beaumetz,BEAUMETZ,80,Beaumetz
France,Beaumont-Hamel,beaumont-hamel,BEAUMONT-HAMEL,80,Beaumont-Hamel
France,Beauquesne,beauquesne,BEAUQUESNE,80,Beauquesne
France,Beauval,beauval,BEAUVAL,80,Beauval
France,Bécordel-Bécourt,becordel-becourt,BÉCORDEL-BÉCOURT,80,Bécordel-Bécourt
France,Becquigny,becquigny,BECQUIGNY,80,Becquigny
France,Béhen,behen,BÉHEN,80,Béhen
France,Béhencourt,behencourt,BÉHENCOURT,80,Béhencourt
France,Bellancourt,bellancourt,BELLANCOURT,80,Bellancourt
France,Belleuse,belleuse,BELLEUSE,80,Belleuse
France,Belloy-en-Santerre,belloy-en-santerre,BELLOY-EN-SANTERRE,80,Belloy-en-Santerre
France,Belloy-Saint-Léonard,belloy-saint-leonard,BELLOY-SAINT-LÉONARD,80,Belloy-Saint-Léonard
France,Belloy-sur-Somme,belloy-sur-somme,BELLOY-SUR-SOMME,80,Belloy-sur-Somme
France,Bergicourt,bergicourt,BERGICOURT,80,Bergicourt
France,Bermesnil,bermesnil,BERMESNIL,80,Bermesnil
France,Bernâtre,bernatre,BERNÂTRE,80,Bernâtre
France,Bernaville,bernaville,BERNAVILLE,80,Bernaville
France,Bernay-en-Ponthieu,bernay-en-ponthieu,BERNAY-EN-PONTHIEU,80,Bernay-en-Ponthieu
France,Bernes,bernes,BERNES,80,Bernes
France,Berneuil,berneuil,BERNEUIL,80,Berneuil
France,Berny-en-Santerre,berny-en-santerre,BERNY-EN-SANTERRE,80,Berny-en-Santerre
France,Bertangles,bertangles,BERTANGLES,80,Bertangles
France,Berteaucourt-les-Dames,berteaucourt-les-dames,BERTEAUCOURT-LES-DAMES,80,Berteaucourt-les-Dames
France,Berteaucourt-lès-Thennes,berteaucourt-les-thennes,BERTEAUCOURT-LÈS-THENNES,80,Berteaucourt-lès-Thennes
France,Bertrancourt,bertrancourt,BERTRANCOURT,80,Bertrancourt
France,Béthencourt-sur-Mer,bethencourt-sur-mer,BÉTHENCOURT-SUR-MER,80,Béthencourt-sur-Mer
France,Béthencourt-sur-Somme,bethencourt-sur-somme,BÉTHENCOURT-SUR-SOMME,80,Béthencourt-sur-Somme
France,Bettembos,bettembos,BETTEMBOS,80,Bettembos
France,Bettencourt-Rivière,bettencourt-riviere,BETTENCOURT-RIVIÈRE,80,Bettencourt-Rivière
France,Bettencourt-Saint-Ouen,bettencourt-saint-ouen,BETTENCOURT-SAINT-OUEN,80,Bettencourt-Saint-Ouen
France,Beuvraignes,beuvraignes,BEUVRAIGNES,80,Beuvraignes
France,Biaches,biaches,BIACHES,80,Biaches
France,Biarre,biarre,BIARRE,80,Biarre
France,Biencourt,biencourt,BIENCOURT,80,Biencourt
France,Billancourt,billancourt,BILLANCOURT,80,Billancourt
France,Blangy-sous-Poix,blangy-sous-poix,BLANGY-SOUS-POIX,80,Blangy-sous-Poix
France,Blangy-Tronville,blangy-tronville,BLANGY-TRONVILLE,80,Blangy-Tronville
France,Boisbergues,boisbergues,BOISBERGUES,80,Boisbergues
France,Le Boisle,le-boisle,LE BOISLE,80,Le Boisle
France,Boismont,boismont,BOISMONT,80,Boismont
France,Bonnay,bonnay,BONNAY,80,Bonnay
France,Bonneville,bonneville,BONNEVILLE,80,Bonneville
France,Bosquel,bosquel,BOSQUEL,80,Bosquel
France,Bouchavesnes-Bergen,bouchavesnes-bergen,BOUCHAVESNES-BERGEN,80,Bouchavesnes-Bergen
France,Bouchoir,bouchoir,BOUCHOIR,80,Bouchoir
France,Bouchon,bouchon,BOUCHON,80,Bouchon
France,Boufflers,boufflers,BOUFFLERS,80,Boufflers
France,Bougainville,bougainville,BOUGAINVILLE,80,Bougainville
France,Bouillancourt-en-Séry,bouillancourt-en-sery,BOUILLANCOURT-EN-SÉRY,80,Bouillancourt-en-Séry
France,Bouillancourt-la-Bataille,bouillancourt-la-bataille,BOUILLANCOURT-LA-BATAILLE,80,Bouillancourt-la-Bataille
France,Bouquemaison,bouquemaison,BOUQUEMAISON,80,Bouquemaison
France,Bourdon,bourdon,BOURDON,80,Bourdon
France,Bourseville,bourseville,BOURSEVILLE,80,Bourseville
France,Boussicourt,boussicourt,BOUSSICOURT,80,Boussicourt
France,Bouttencourt,bouttencourt,BOUTTENCOURT,80,Bouttencourt
France,Bouvaincourt-sur-Bresle,bouvaincourt-sur-bresle,BOUVAINCOURT-SUR-BRESLE,80,Bouvaincourt-sur-Bresle
France,Bouvincourt-en-Vermandois,bouvincourt-en-vermandois,BOUVINCOURT-EN-VERMANDOIS,80,Bouvincourt-en-Vermandois
France,Bouzincourt,bouzincourt,BOUZINCOURT,80,Bouzincourt
France,Bovelles,bovelles,BOVELLES,80,Bovelles
France,Boves,boves,BOVES,80,Boves
France,Braches,braches,BRACHES,80,Braches
France,Brailly-Cornehotte,brailly-cornehotte,BRAILLY-CORNEHOTTE,80,Brailly-Cornehotte
France,Brassy,brassy,BRASSY,80,Brassy
France,Bray-lès-Mareuil,bray-les-mareuil,BRAY-LÈS-MAREUIL,80,Bray-lès-Mareuil
France,Bray-sur-Somme,bray-sur-somme,BRAY-SUR-SOMME,80,Bray-sur-Somme
France,Breilly,breilly,BREILLY,80,Breilly
France,Bresle,bresle,BRESLE,80,Bresle
France,Breuil,breuil,BREUIL,80,Breuil
France,Brévillers,brevillers,BRÉVILLERS,80,Brévillers
France,Brie,brie,BRIE,80,Brie
France,Briquemesnil-Floxicourt,briquemesnil-floxicourt,BRIQUEMESNIL-FLOXICOURT,80,Briquemesnil-Floxicourt
France,Brocourt,brocourt,BROCOURT,80,Brocourt
France,Brouchy,brouchy,BROUCHY,80,Brouchy
France,Brucamps,brucamps,BRUCAMPS,80,Brucamps
France,Brutelles,brutelles,BRUTELLES,80,Brutelles
France,Buigny-l'Abbé,buigny-l-abbe,BUIGNY-L'ABBÉ,80,Buigny-l'Abbé
France,Buigny-lès-Gamaches,buigny-les-gamaches,BUIGNY-LÈS-GAMACHES,80,Buigny-lès-Gamaches
France,Buigny-Saint-Maclou,buigny-saint-maclou,BUIGNY-SAINT-MACLOU,80,Buigny-Saint-Maclou
France,Buire-Courcelles,buire-courcelles,BUIRE-COURCELLES,80,Buire-Courcelles
France,Buire-sur-l'Ancre,buire-sur-l-ancre,BUIRE-SUR-L'ANCRE,80,Buire-sur-l'Ancre
France,Bus-la-Mésière,bus-la-mesiere,BUS-LA-MÉSIÈRE,80,Bus-la-Mésière
France,Bus-lès-Artois,bus-les-artois,BUS-LÈS-ARTOIS,80,Bus-lès-Artois
France,Bussu,bussu,BUSSU,80,Bussu
France,Bussus-Bussuel,bussus-bussuel,BUSSUS-BUSSUEL,80,Bussus-Bussuel
France,Bussy-lès-Daours,bussy-les-daours,BUSSY-LÈS-DAOURS,80,Bussy-lès-Daours
France,Bussy-lès-Poix,bussy-les-poix,BUSSY-LÈS-POIX,80,Bussy-lès-Poix
France,Buverchy,buverchy,BUVERCHY,80,Buverchy
France,Cachy,cachy,CACHY,80,Cachy
France,Cagny,cagny,CAGNY,80,Cagny
France,Cahon,cahon,CAHON,80,Cahon
France,Caix,caix,CAIX,80,Caix
France,Cambron,cambron,CAMBRON,80,Cambron
France,Camon,camon,CAMON,80,Camon
France,Camps-en-Amiénois,camps-en-amienois,CAMPS-EN-AMIÉNOIS,80,Camps-en-Amiénois
France,Canaples,canaples,CANAPLES,80,Canaples
France,Canchy,canchy,CANCHY,80,Canchy
France,Candas,candas,CANDAS,80,Candas
France,Cannessières,cannessieres,CANNESSIÈRES,80,Cannessières
France,Cantigny,cantigny,CANTIGNY,80,Cantigny
France,Caours,caours,CAOURS,80,Caours
France,Cappy,cappy,CAPPY,80,Cappy
France,Cardonnette,cardonnette,CARDONNETTE,80,Cardonnette
France,Le Cardonnois,le-cardonnois,LE CARDONNOIS,80,Le Cardonnois
France,Carrépuis,carrepuis,CARRÉPUIS,80,Carrépuis
France,Cartigny,cartigny,CARTIGNY,80,Cartigny
France,Caulières,caulieres,CAULIÈRES,80,Caulières
France,Cavillon,cavillon,CAVILLON,80,Cavillon
France,Cayeux-en-Santerre,cayeux-en-santerre,CAYEUX-EN-SANTERRE,80,Cayeux-en-Santerre
France,Cayeux-sur-Mer,cayeux-sur-mer,CAYEUX-SUR-MER,80,Cayeux-sur-Mer
France,Cerisy-Buleux,cerisy-buleux,CERISY-BULEUX,80,Cerisy-Buleux
France,Cerisy,cerisy,CERISY,80,Cerisy
France,Champien,champien,CHAMPIEN,80,Champien
France,Chaulnes,chaulnes,CHAULNES,80,Chaulnes
France,La Chaussée-Tirancourt,la-chaussee-tirancourt,LA CHAUSSÉE-TIRANCOURT,80,La Chaussée-Tirancourt
France,Chaussoy-Epagny,chaussoy-epagny,CHAUSSOY-EPAGNY,80,Chaussoy-Epagny
France,La Chavatte,la-chavatte,LA CHAVATTE,80,La Chavatte
France,Chépy,chepy,CHÉPY,80,Chépy
France,Chilly,chilly,CHILLY,80,Chilly
France,Chipilly,chipilly,CHIPILLY,80,Chipilly
France,Chirmont,chirmont,CHIRMONT,80,Chirmont
France,Chuignes,chuignes,CHUIGNES,80,Chuignes
France,Chuignolles,chuignolles,CHUIGNOLLES,80,Chuignolles
France,Citerne,citerne,CITERNE,80,Citerne
France,Cizancourt,cizancourt,CIZANCOURT,80,Cizancourt
France,Clairy-Saulchoix,clairy-saulchoix,CLAIRY-SAULCHOIX,80,Clairy-Saulchoix
France,Cléry-sur-Somme,clery-sur-somme,CLÉRY-SUR-SOMME,80,Cléry-sur-Somme
France,Cocquerel,cocquerel,COCQUEREL,80,Cocquerel
France,Coigneux,coigneux,COIGNEUX,80,Coigneux
France,Coisy,coisy,COISY,80,Coisy
France,Colincamps,colincamps,COLINCAMPS,80,Colincamps
France,Combles,combles,COMBLES,80,Combles
France,Condé-Folie,conde-folie,CONDÉ-FOLIE,80,Condé-Folie
France,Contalmaison,contalmaison,CONTALMAISON,80,Contalmaison
France,Contay,contay,CONTAY,80,Contay
France,Conteville,conteville,CONTEVILLE,80,Conteville
France,Contre,contre,CONTRE,80,Contre
France,Conty,conty,CONTY,80,Conty
France,Corbie,corbie,CORBIE,80,Corbie
France,Cottenchy,cottenchy,COTTENCHY,80,Cottenchy
France,Coullemelle,coullemelle,COULLEMELLE,80,Coullemelle
France,Coulonvillers,coulonvillers,COULONVILLERS,80,Coulonvillers
France,Courcelette,courcelette,COURCELETTE,80,Courcelette
France,Courcelles-au-Bois,courcelles-au-bois,COURCELLES-AU-BOIS,80,Courcelles-au-Bois
France,Courcelles-sous-Moyencourt,courcelles-sous-moyencourt,COURCELLES-SOUS-MOYENCOURT,80,Courcelles-sous-Moyencourt
France,Courcelles-sous-Thoix,courcelles-sous-thoix,COURCELLES-SOUS-THOIX,80,Courcelles-sous-Thoix
France,Courtemanche,courtemanche,COURTEMANCHE,80,Courtemanche
France,Cramont,cramont,CRAMONT,80,Cramont
France,Crécy-en-Ponthieu,crecy-en-ponthieu,CRÉCY-EN-PONTHIEU,80,Crécy-en-Ponthieu
France,Crémery,cremery,CRÉMERY,80,Crémery
France,Cressy-Omencourt,cressy-omencourt,CRESSY-OMENCOURT,80,Cressy-Omencourt
France,Creuse,creuse,CREUSE,80,Creuse
France,Croix-Moligneaux,croix-moligneaux,CROIX-MOLIGNEAUX,80,Croix-Moligneaux
France,Croixrault,croixrault,CROIXRAULT,80,Croixrault
France,Le Crotoy,le-crotoy,LE CROTOY,80,Le Crotoy
France,Crouy-Saint-Pierre,crouy-saint-pierre,CROUY-SAINT-PIERRE,80,Crouy-Saint-Pierre
France,Curchy,curchy,CURCHY,80,Curchy
France,Curlu,curlu,CURLU,80,Curlu
France,Damery,damery,DAMERY,80,Damery
France,Dancourt-Popincourt,dancourt-popincourt,DANCOURT-POPINCOURT,80,Dancourt-Popincourt
France,Daours,daours,DAOURS,80,Daours
France,Dargnies,dargnies,DARGNIES,80,Dargnies
France,Davenescourt,davenescourt,DAVENESCOURT,80,Davenescourt
France,Démuin,demuin,DÉMUIN,80,Démuin
France,Dernancourt,dernancourt,DERNANCOURT,80,Dernancourt
France,Devise,devise,DEVISE,80,Devise
France,Doingt,doingt,DOINGT,80,Doingt
France,Domart-en-Ponthieu,domart-en-ponthieu,DOMART-EN-PONTHIEU,80,Domart-en-Ponthieu
France,Domart-sur-la-Luce,domart-sur-la-luce,DOMART-SUR-LA-LUCE,80,Domart-sur-la-Luce
France,Domesmont,domesmont,DOMESMONT,80,Domesmont
France,Dominois,dominois,DOMINOIS,80,Dominois
France,Domléger-Longvillers,domleger-longvillers,DOMLÉGER-LONGVILLERS,80,Domléger-Longvillers
France,Dommartin,dommartin,DOMMARTIN,80,Dommartin
France,Dompierre-Becquincourt,dompierre-becquincourt,DOMPIERRE-BECQUINCOURT,80,Dompierre-Becquincourt
France,Dompierre-sur-Authie,dompierre-sur-authie,DOMPIERRE-SUR-AUTHIE,80,Dompierre-sur-Authie
France,Domqueur,domqueur,DOMQUEUR,80,Domqueur
France,Domvast,domvast,DOMVAST,80,Domvast
France,Doudelainville,doudelainville,DOUDELAINVILLE,80,Doudelainville
France,Douilly,douilly,DOUILLY,80,Douilly
France,Doullens,doullens,DOULLENS,80,Doullens
France,Dreuil-lès-Amiens,dreuil-les-amiens,DREUIL-LÈS-AMIENS,80,Dreuil-lès-Amiens
France,Driencourt,driencourt,DRIENCOURT,80,Driencourt
France,Dromesnil,dromesnil,DROMESNIL,80,Dromesnil
France,Drucat,drucat,DRUCAT,80,Drucat
France,Dury,dury,DURY,80,Dury
France,Eaucourt-sur-Somme,eaucourt-sur-somme,EAUCOURT-SUR-SOMME,80,Eaucourt-sur-Somme
France,L'Échelle-Saint-Aurin,l-echelle-saint-aurin,L'ÉCHELLE-SAINT-AURIN,80,L'Échelle-Saint-Aurin
France,Éclusier-Vaux,eclusier-vaux,ÉCLUSIER-VAUX,80,Éclusier-Vaux
France,Embreville,embreville,EMBREVILLE,80,Embreville
France,Englebelmer,englebelmer,ENGLEBELMER,80,Englebelmer
France,Ennemain,ennemain,ENNEMAIN,80,Ennemain
France,Épagne-Épagnette,epagne-epagnette,ÉPAGNE-ÉPAGNETTE,80,Épagne-Épagnette
France,Épaumesnil,epaumesnil,ÉPAUMESNIL,80,Épaumesnil
France,Épécamps,epecamps,ÉPÉCAMPS,80,Épécamps
France,Épehy,epehy,ÉPEHY,80,Épehy
France,Épénancourt,epenancourt,ÉPÉNANCOURT,80,Épénancourt
France,Éplessier,eplessier,ÉPLESSIER,80,Éplessier
France,Eppeville,eppeville,EPPEVILLE,80,Eppeville
France,Équancourt,equancourt,ÉQUANCOURT,80,Équancourt
France,Équennes-Éramecourt,equennes-eramecourt,ÉQUENNES-ÉRAMECOURT,80,Équennes-Éramecourt
France,Erches,erches,ERCHES,80,Erches
France,Ercheu,ercheu,ERCHEU,80,Ercheu
France,Ercourt,ercourt,ERCOURT,80,Ercourt
France,Ergnies,ergnies,ERGNIES,80,Ergnies
France,Érondelle,erondelle,ÉRONDELLE,80,Érondelle
France,Esclainvillers,esclainvillers,ESCLAINVILLERS,80,Esclainvillers
France,Esmery-Hallon,esmery-hallon,ESMERY-HALLON,80,Esmery-Hallon
France,Essertaux,essertaux,ESSERTAUX,80,Essertaux
France,Estrébœuf,estreboeuf,ESTRÉBŒUF,80,Estrébœuf
France,Estrées-Deniécourt,estrees-deniecourt,ESTRÉES-DENIÉCOURT,80,Estrées-Deniécourt
France,Estrées-lès-Crécy,estrees-les-crecy,ESTRÉES-LÈS-CRÉCY,80,Estrées-lès-Crécy
France,Estrées-sur-Noye,estrees-sur-noye,ESTRÉES-SUR-NOYE,80,Estrées-sur-Noye
France,Étalon,etalon,ÉTALON,80,Étalon
France,Ételfay,etelfay,ÉTELFAY,80,Ételfay
France,Éterpigny,eterpigny,ÉTERPIGNY,80,Éterpigny
France,Étinehem-Méricourt,etinehem-mericourt,ÉTINEHEM-MÉRICOURT,80,Étinehem-Méricourt
France,L'Étoile,l-etoile,L'ÉTOILE,80,L'Étoile
France,Étréjust,etrejust,ÉTRÉJUST,80,Étréjust
France,Étricourt-Manancourt,etricourt-manancourt,ÉTRICOURT-MANANCOURT,80,Étricourt-Manancourt
France,La Faloise,la-faloise,LA FALOISE,80,La Faloise
France,Falvy,falvy,FALVY,80,Falvy
France,Famechon,famechon,FAMECHON,80,Famechon
France,Faverolles,faverolles,FAVEROLLES,80,Faverolles
France,Favières,favieres,FAVIÈRES,80,Favières
France,Fay,fay,FAY,80,Fay
France,Ferrières,ferrieres,FERRIÈRES,80,Ferrières
France,Fescamps,fescamps,FESCAMPS,80,Fescamps
France,Feuillères,feuilleres,FEUILLÈRES,80,Feuillères
France,Feuquières-en-Vimeu,feuquieres-en-vimeu,FEUQUIÈRES-EN-VIMEU,80,Feuquières-en-Vimeu
France,Fienvillers,fienvillers,FIENVILLERS,80,Fienvillers
France,Fignières,fignieres,FIGNIÈRES,80,Fignières
France,Fins,fins,FINS,80,Fins
France,Flaucourt,flaucourt,FLAUCOURT,80,Flaucourt
France,Flers,flers,FLERS,80,Flers
France,Flers-sur-Noye,flers-sur-noye,FLERS-SUR-NOYE,80,Flers-sur-Noye
France,Flesselles,flesselles,FLESSELLES,80,Flesselles
France,Fleury,fleury,FLEURY,80,Fleury
France,Flixecourt,flixecourt,FLIXECOURT,80,Flixecourt
France,Fluy,fluy,FLUY,80,Fluy
France,Folies,folies,FOLIES,80,Folies
France,Folleville,folleville,FOLLEVILLE,80,Folleville
France,Fonches-Fonchette,fonches-fonchette,FONCHES-FONCHETTE,80,Fonches-Fonchette
France,Fontaine-le-Sec,fontaine-le-sec,FONTAINE-LE-SEC,80,Fontaine-le-Sec
France,Fontaine-lès-Cappy,fontaine-les-cappy,FONTAINE-LÈS-CAPPY,80,Fontaine-lès-Cappy
France,Fontaine-sous-Montdidier,fontaine-sous-montdidier,FONTAINE-SOUS-MONTDIDIER,80,Fontaine-sous-Montdidier
France,Fontaine-sur-Maye,fontaine-sur-maye,FONTAINE-SUR-MAYE,80,Fontaine-sur-Maye
France,Fontaine-sur-Somme,fontaine-sur-somme,FONTAINE-SUR-SOMME,80,Fontaine-sur-Somme
France,Forceville,forceville,FORCEVILLE,80,Forceville
France,Forceville-en-Vimeu,forceville-en-vimeu,FORCEVILLE-EN-VIMEU,80,Forceville-en-Vimeu
France,Forest-l'Abbaye,forest-l-abbaye,FOREST-L'ABBAYE,80,Forest-l'Abbaye
France,Forest-Montiers,forest-montiers,FOREST-MONTIERS,80,Forest-Montiers
France,Fort-Mahon-Plage,fort-mahon-plage,FORT-MAHON-PLAGE,80,Fort-Mahon-Plage
France,Fossemanant,fossemanant,FOSSEMANANT,80,Fossemanant
France,Foucaucourt-en-Santerre,foucaucourt-en-santerre,FOUCAUCOURT-EN-SANTERRE,80,Foucaucourt-en-Santerre
France,Foucaucourt-Hors-Nesle,foucaucourt-hors-nesle,FOUCAUCOURT-HORS-NESLE,80,Foucaucourt-Hors-Nesle
France,Fouencamps,fouencamps,FOUENCAMPS,80,Fouencamps
France,Fouilloy,fouilloy,FOUILLOY,80,Fouilloy
France,Fouquescourt,fouquescourt,FOUQUESCOURT,80,Fouquescourt
France,Fourcigny,fourcigny,FOURCIGNY,80,Fourcigny
France,Fourdrinoy,fourdrinoy,FOURDRINOY,80,Fourdrinoy
France,Framerville-Rainecourt,framerville-rainecourt,FRAMERVILLE-RAINECOURT,80,Framerville-Rainecourt
France,Framicourt,framicourt,FRAMICOURT,80,Framicourt
France,Francières,francieres,FRANCIÈRES,80,Francières
France,Franleu,franleu,FRANLEU,80,Franleu
France,Franqueville,franqueville,FRANQUEVILLE,80,Franqueville
France,Fransart,fransart,FRANSART,80,Fransart
France,Fransu,fransu,FRANSU,80,Fransu
France,Fransures,fransures,FRANSURES,80,Fransures
France,Franvillers,franvillers,FRANVILLERS,80,Franvillers
France,Fréchencourt,frechencourt,FRÉCHENCOURT,80,Fréchencourt
France,Frémontiers,fremontiers,FRÉMONTIERS,80,Frémontiers
France,Fresnes-Mazancourt,fresnes-mazancourt,FRESNES-MAZANCOURT,80,Fresnes-Mazancourt
France,Fresnes-Tilloloy,fresnes-tilloloy,FRESNES-TILLOLOY,80,Fresnes-Tilloloy
France,Fresneville,fresneville,FRESNEVILLE,80,Fresneville
France,Fresnoy-Andainville,fresnoy-andainville,FRESNOY-ANDAINVILLE,80,Fresnoy-Andainville
France,Fresnoy-au-Val,fresnoy-au-val,FRESNOY-AU-VAL,80,Fresnoy-au-Val
France,Fresnoy-en-Chaussée,fresnoy-en-chaussee,FRESNOY-EN-CHAUSSÉE,80,Fresnoy-en-Chaussée
France,Fresnoy-lès-Roye,fresnoy-les-roye,FRESNOY-LÈS-ROYE,80,Fresnoy-lès-Roye
France,Fressenneville,fressenneville,FRESSENNEVILLE,80,Fressenneville
France,Frettecuisse,frettecuisse,FRETTECUISSE,80,Frettecuisse
